author_type,pr_id,pr_number,pr_html_url
agent,3264933329,2911,https://github.com/milvus-io/pymilvus/pull/2911
agent,3265118634,2,https://github.com/classmethod/tsumiki/pull/2
agent,3265640341,30,https://github.com/steipete/Peekaboo/pull/30
agent,3265709660,205,https://github.com/sugyan/claude-code-webui/pull/205
agent,3265782173,17625,https://github.com/paradigmxyz/reth/pull/17625
agent,3231949586,32656,https://github.com/dotCMS/core/pull/32656
agent,3231950376,32657,https://github.com/dotCMS/core/pull/32657
agent,3231951012,32658,https://github.com/dotCMS/core/pull/32658
agent,3231951656,32659,https://github.com/dotCMS/core/pull/32659
agent,3231952364,32660,https://github.com/dotCMS/core/pull/32660
agent,3231953027,32661,https://github.com/dotCMS/core/pull/32661
agent,3231953757,32662,https://github.com/dotCMS/core/pull/32662
agent,3231954470,32663,https://github.com/dotCMS/core/pull/32663
agent,3231955292,32664,https://github.com/dotCMS/core/pull/32664
agent,3232028428,24,https://github.com/alariq/mc2/pull/24
agent,3232844270,359,https://github.com/proximafusion/vmecpp/pull/359
agent,3234102722,318,https://github.com/ruvnet/claude-flow/pull/318
agent,3212961701,113,https://github.com/ruvnet/ruv-FANN/pull/113
agent,3214555104,16658,https://github.com/mlflow/mlflow/pull/16658
agent,3214724259,5489,https://github.com/elizaOS/eliza/pull/5489
agent,3214782537,1538,https://github.com/onetimesecret/onetimesecret/pull/1538
agent,3214876564,5490,https://github.com/elizaOS/eliza/pull/5490
agent,3215730319,157910,https://github.com/pytorch/pytorch/pull/157910
agent,3215868710,2454,https://github.com/liam-hq/liam/pull/2454
agent,3216678691,3584,https://github.com/anyproto/anytype-swift/pull/3584
agent,3216706697,32609,https://github.com/dotCMS/core/pull/32609
agent,3216793862,467,https://github.com/openemr/openemr-devops/pull/467
agent,3164503419,40,https://github.com/amantus-ai/vibetunnel/pull/40
agent,3164567685,1008,https://github.com/OpenAgentsInc/openagents/pull/1008
agent,3164736230,1017,https://github.com/OpenAgentsInc/openagents/pull/1017
agent,3165023078,100,https://github.com/jefago/tiny-markdown-editor/pull/100
agent,3165060364,1021,https://github.com/OpenAgentsInc/openagents/pull/1021
agent,3165146820,1022,https://github.com/OpenAgentsInc/openagents/pull/1022
agent,3165176791,1664,https://github.com/quarylabs/sqruff/pull/1664
agent,3165407647,52,https://github.com/FinAegis/core-banking-prototype-laravel/pull/52
agent,3165431934,1028,https://github.com/OpenAgentsInc/openagents/pull/1028
agent,3165440543,1030,https://github.com/OpenAgentsInc/openagents/pull/1030
agent,3165441855,1031,https://github.com/OpenAgentsInc/openagents/pull/1031
agent,3165503646,1033,https://github.com/OpenAgentsInc/openagents/pull/1033
agent,3271660213,81,https://github.com/wataru-maeda/react-native-boilerplate/pull/81
agent,3271740125,82,https://github.com/wataru-maeda/react-native-boilerplate/pull/82
agent,3271748860,1727,https://github.com/freenet/freenet-core/pull/1727
agent,3271943252,4158,https://github.com/quay/quay/pull/4158
agent,3271988317,1264,https://github.com/OpenAgentsInc/openagents/pull/1264
agent,3272275087,114,https://github.com/Wei-Shaw/claude-relay-service/pull/114
agent,3272397381,273,https://github.com/lxc/terraform-provider-incus/pull/273
agent,3272907868,182,https://github.com/FinAegis/core-banking-prototype-laravel/pull/182
agent,3273233066,1037,https://github.com/tphakala/birdnet-go/pull/1037
agent,3273243547,5828,https://github.com/jdx/mise/pull/5828
agent,3273580906,61007,https://github.com/wolfi-dev/os/pull/61007
agent,3273752719,512,https://github.com/ruvnet/claude-flow/pull/512
agent,3274038425,519,https://github.com/ruvnet/claude-flow/pull/519
agent,3219102497,7692,https://github.com/pyvista/pyvista/pull/7692
agent,3219880512,10340,https://github.com/Significant-Gravitas/AutoGPT/pull/10340
agent,3220223180,86,https://github.com/Deep-Learning-Profiling-Tools/triton-viz/pull/86
agent,3220367089,936,https://github.com/tphakala/birdnet-go/pull/936
agent,3221520140,157,https://github.com/sugyan/claude-code-webui/pull/157
agent,3222101465,2520,https://github.com/liam-hq/liam/pull/2520
agent,2876006908,3375,https://github.com/zenml-io/zenml/pull/3375
agent,2876533575,3651,https://github.com/bufbuild/buf/pull/3651
agent,2882576893,158,https://github.com/modelcontextprotocol/inspector/pull/158
agent,2883083776,163,https://github.com/modelcontextprotocol/typescript-sdk/pull/163
agent,2883609845,258,https://github.com/umputun/spot/pull/258
agent,2886171819,108,https://github.com/Wan-Video/Wan2.1/pull/108
agent,2888099084,16510,https://github.com/grafana/loki/pull/16510
agent,2888185420,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624
agent,2888657232,126,https://github.com/Wan-Video/Wan2.1/pull/126
agent,2889835337,60,https://github.com/mrwadams/stride-gpt/pull/60
agent,2889875255,61,https://github.com/mrwadams/stride-gpt/pull/61
agent,2889940236,70,https://github.com/rishikanthc/Scriberr/pull/70
agent,2889940415,71,https://github.com/rishikanthc/Scriberr/pull/71
agent,2892364501,1592,https://github.com/livekit/agents/pull/1592
agent,2892443818,11,https://github.com/belladoreai/llama3-tokenizer-js/pull/11
agent,2894762370,1371,https://github.com/567-labs/instructor/pull/1371
agent,3246635062,341,https://github.com/bmadcode/BMAD-METHOD/pull/341
agent,3246680171,386,https://github.com/numbagg/numbagg/pull/386
agent,3246681942,387,https://github.com/numbagg/numbagg/pull/387
agent,3246684833,388,https://github.com/numbagg/numbagg/pull/388
agent,3246764807,390,https://github.com/numbagg/numbagg/pull/390
agent,3246796582,391,https://github.com/numbagg/numbagg/pull/391
agent,3262310380,713,https://github.com/graphistry/pygraphistry/pull/713
agent,3262649320,514,https://github.com/livestorejs/livestore/pull/514
agent,3263199127,580,https://github.com/JuliaLang/JuliaSyntax.jl/pull/580
agent,3263692368,32088,https://github.com/nrwl/nx/pull/32088
agent,3263934382,1179,https://github.com/OpenAgentsInc/openagents/pull/1179
agent,3098322647,6952,https://github.com/operator-framework/operator-sdk/pull/6952
agent,3098972655,31380,https://github.com/nrwl/nx/pull/31380
agent,3142181649,19,https://github.com/sugyan/claude-code-webui/pull/19
agent,3142373237,5,https://github.com/dai-motoki/haconiwa/pull/5
agent,3144015338,883,https://github.com/facebook/idb/pull/883
agent,3145238894,30,https://github.com/sugyan/claude-code-webui/pull/30
agent,3145249026,31,https://github.com/sugyan/claude-code-webui/pull/31
agent,3145923591,45,https://github.com/GetSoloTech/solo-server/pull/45
agent,3146518192,405,https://github.com/JessicaTegner/pypandoc/pull/405
agent,3146561196,511,https://github.com/modelcontextprotocol/inspector/pull/511
agent,3165597086,80,https://github.com/sugyan/claude-code-webui/pull/80
agent,3165662397,144,https://github.com/ryoppippi/ccusage/pull/144
agent,3165677582,5,https://github.com/Akira-Papa/Claude-Code-Communication/pull/5
agent,3165750951,53,https://github.com/FinAegis/core-banking-prototype-laravel/pull/53
agent,3199027461,859,https://github.com/tphakala/birdnet-go/pull/859
agent,3199564335,4299,https://github.com/JuliaLang/Pkg.jl/pull/4299
agent,3199623142,906,https://github.com/modelcontextprotocol/modelcontextprotocol/pull/906
agent,3200679276,4304,https://github.com/JuliaLang/Pkg.jl/pull/4304
agent,3200698874,59,https://github.com/ruvnet/ruv-FANN/pull/59
agent,3200946614,121,https://github.com/sugyan/claude-code-webui/pull/121
agent,3201567268,17613,https://github.com/micropython/micropython/pull/17613
agent,3202135682,4306,https://github.com/JuliaLang/Pkg.jl/pull/4306
agent,3202692899,68,https://github.com/ruvnet/ruv-FANN/pull/68
agent,3203032594,75,https://github.com/ruvnet/ruv-FANN/pull/75
agent,3250080019,24542,https://github.com/apache/pulsar/pull/24542
agent,3250173556,393,https://github.com/numbagg/numbagg/pull/393
agent,3250200794,394,https://github.com/numbagg/numbagg/pull/394
agent,3250235391,940,https://github.com/recallnet/js-recall/pull/940
agent,3250272016,396,https://github.com/numbagg/numbagg/pull/396
agent,3250477735,397,https://github.com/numbagg/numbagg/pull/397
agent,3250746691,61,https://github.com/yoshiko-pg/difit/pull/61
agent,3251370397,13,https://github.com/ujisati/claude-code-provider-proxy/pull/13
agent,3251544513,497,https://github.com/livestorejs/livestore/pull/497
agent,3251609070,83,https://github.com/joshukraine/dotfiles/pull/83
agent,3107321792,7,https://github.com/haasonsaas/ocode/pull/7
agent,3109706862,249,https://github.com/deeeed/expo-audio-stream/pull/249
agent,3109791380,250,https://github.com/deeeed/expo-audio-stream/pull/250
agent,3111420697,985,https://github.com/fishaudio/fish-speech/pull/985
agent,3112345209,633,https://github.com/modelcontextprotocol/modelcontextprotocol/pull/633
agent,3114327280,639,https://github.com/modelcontextprotocol/modelcontextprotocol/pull/639
agent,3115027048,1654,https://github.com/compiler-explorer/infra/pull/1654
agent,3115558470,4241,https://github.com/cloudflare/workerd/pull/4241
agent,3115760621,486,https://github.com/modelcontextprotocol/inspector/pull/486
agent,3116600521,261,https://github.com/deeeed/expo-audio-stream/pull/261
agent,3181506569,1110,https://github.com/OpenAgentsInc/openagents/pull/1110
agent,3181578456,1706,https://github.com/quarylabs/sqruff/pull/1706
agent,3245454530,222,https://github.com/getAsterisk/claudia/pull/222
agent,3245456977,4998,https://github.com/promptfoo/promptfoo/pull/4998
agent,3245466752,1185,https://github.com/jlowin/fastmcp/pull/1185
agent,3245552368,150562,https://github.com/cockroachdb/cockroach/pull/150562
agent,3245584783,707,https://github.com/graphistry/pygraphistry/pull/707
agent,3245668511,189,https://github.com/kingstinct/react-native-healthkit/pull/189
agent,3245746342,390,https://github.com/stepfunc/dnp3/pull/390
agent,3245809034,1190,https://github.com/jlowin/fastmcp/pull/1190
agent,3258872453,456,https://github.com/ruvnet/claude-flow/pull/456
agent,3258945821,1193,https://github.com/aws-samples/generative-ai-use-cases/pull/1193
agent,3259580896,975,https://github.com/cloudflare/next-on-pages/pull/975
agent,3260232103,43,https://github.com/GongRzhe/Gmail-MCP-Server/pull/43
agent,3260236912,1287,https://github.com/TracecatHQ/tracecat/pull/1287
agent,3260720963,14151,https://github.com/hmislk/hmis/pull/14151
agent,3260887009,1164,https://github.com/OpenAgentsInc/openagents/pull/1164
agent,3187718516,13,https://github.com/mizchi/similarity/pull/13
agent,3188858394,834,https://github.com/tphakala/birdnet-go/pull/834
agent,3188865855,1905,https://github.com/Shelf-nu/shelf.nu/pull/1905
agent,3189507528,839,https://github.com/tphakala/birdnet-go/pull/839
agent,3190199796,9,https://github.com/yoshiko-pg/difit/pull/9
agent,3190390949,1279,https://github.com/giselles-ai/giselle/pull/1279
agent,3086930190,53,https://github.com/567-labs/kura/pull/53
agent,3088173646,54,https://github.com/567-labs/kura/pull/54
agent,3088176007,55,https://github.com/567-labs/kura/pull/55
agent,3088611576,76,https://github.com/Shopify/roast/pull/76
agent,3090065215,19,https://github.com/anaisbetts/mcp-installer/pull/19
agent,3091332769,17,https://github.com/intellectronica/ruler/pull/17
agent,3094661465,3551,https://github.com/obophenotype/uberon/pull/3551
agent,3132739442,340,https://github.com/proximafusion/vmecpp/pull/340
agent,3132983801,341,https://github.com/proximafusion/vmecpp/pull/341
agent,3133058562,196,https://github.com/bmadcode/BMAD-METHOD/pull/196
agent,3133399556,37,https://github.com/yuuki/tcpulse/pull/37
agent,3133544722,42,https://github.com/meilisearch/meilisearch-mcp/pull/42
agent,3135266974,170,https://github.com/bayesianbandits/bayesianbandits/pull/170
agent,3136804156,7158,https://github.com/hypothesis/client/pull/7158
agent,3138027382,244,https://github.com/Shopify/roast/pull/244
agent,3138117853,245,https://github.com/Shopify/roast/pull/245
agent,3138222448,1830,https://github.com/evmts/tevm-monorepo/pull/1830
agent,3138264959,1831,https://github.com/evmts/tevm-monorepo/pull/1831
agent,3138362649,1847,https://github.com/evmts/tevm-monorepo/pull/1847
agent,3138387778,1850,https://github.com/evmts/tevm-monorepo/pull/1850
agent,3139315341,1118,https://github.com/giselles-ai/giselle/pull/1118
agent,3140025663,4350,https://github.com/wailsapp/wails/pull/4350
agent,3140073726,10496,https://github.com/shopware/shopware/pull/10496
agent,3141541564,882,https://github.com/facebook/idb/pull/882
agent,3203754242,160,https://github.com/FinAegis/core-banking-prototype-laravel/pull/160
agent,3203856259,228,https://github.com/Effect-TS/effect-smol/pull/228
agent,3203910456,114,https://github.com/Deepractice/PromptX/pull/114
agent,3204479528,119,https://github.com/Deepractice/PromptX/pull/119
agent,3204637024,230,https://github.com/Effect-TS/effect-smol/pull/230
agent,3204772289,3,https://github.com/teddynote-lab/langconnect-client/pull/3
agent,3204784776,162,https://github.com/FinAegis/core-banking-prototype-laravel/pull/162
agent,3204995137,121,https://github.com/Deepractice/PromptX/pull/121
agent,3205273752,85,https://github.com/ruvnet/ruv-FANN/pull/85
agent,3205734508,4463,https://github.com/superfly/flyctl/pull/4463
agent,3205839196,925,https://github.com/eyaltoledano/claude-task-master/pull/925
agent,3205893657,786,https://github.com/mitsuhiko/insta/pull/786
agent,3246950577,3575,https://github.com/pdm-project/pdm/pull/3575
agent,3247725112,5642,https://github.com/elizaOS/eliza/pull/5642
agent,3248139288,708,https://github.com/graphistry/pygraphistry/pull/708
agent,3248210397,221,https://github.com/pathintegral-institute/mcpm.sh/pull/221
agent,3248259820,490,https://github.com/livestorejs/livestore/pull/490
agent,3248781517,58,https://github.com/yoshiko-pg/difit/pull/58
agent,3249619721,259,https://github.com/shabegom/buttons/pull/259
agent,3250024089,981,https://github.com/tphakala/birdnet-go/pull/981
agent,3175209026,16449,https://github.com/mlflow/mlflow/pull/16449
agent,3176357483,2788,https://github.com/vexxhost/atmosphere/pull/2788
agent,3176421116,2789,https://github.com/vexxhost/atmosphere/pull/2789
agent,3176427591,2790,https://github.com/vexxhost/atmosphere/pull/2790
agent,3177654490,2224,https://github.com/liam-hq/liam/pull/2224
agent,3178007458,37,https://github.com/SuperClaude-Org/SuperClaude_Framework/pull/37
agent,3179729495,1107,https://github.com/OpenAgentsInc/openagents/pull/1107
agent,3243533799,23,https://github.com/coleam00/context-engineering-intro/pull/23
agent,3244853040,1729,https://github.com/567-labs/instructor/pull/1729
agent,3244896143,49,https://github.com/dyoshikawa/rulesync/pull/49
agent,3245011006,1021,https://github.com/MervinPraison/PraisonAI/pull/1021
agent,3245161961,706,https://github.com/graphistry/pygraphistry/pull/706
agent,3245313058,1795,https://github.com/groue/GRDB.swift/pull/1795
agent,3245346788,195,https://github.com/sugyan/claude-code-webui/pull/195
agent,3266170682,1200,https://github.com/OpenAgentsInc/openagents/pull/1200
agent,3266316354,1201,https://github.com/OpenAgentsInc/openagents/pull/1201
agent,3266626830,1216,https://github.com/OpenAgentsInc/openagents/pull/1216
agent,3266763733,1219,https://github.com/OpenAgentsInc/openagents/pull/1219
agent,3267110060,1220,https://github.com/OpenAgentsInc/openagents/pull/1220
agent,3226800461,57,https://github.com/siteboon/claudecodeui/pull/57
agent,3229176248,18502,https://github.com/PrefectHQ/prefect/pull/18502
agent,3229333583,49,https://github.com/czlonkowski/n8n-mcp/pull/49
agent,3229710961,81,https://github.com/typedef-ai/fenic/pull/81
agent,3229732955,83,https://github.com/typedef-ai/fenic/pull/83
agent,3230307499,21053,https://github.com/oven-sh/bun/pull/21053
agent,3230351703,267,https://github.com/ruvnet/claude-flow/pull/267
agent,3159415433,83,https://github.com/BeehiveInnovations/zen-mcp-server/pull/83
agent,3160495699,34,https://github.com/FinAegis/core-banking-prototype-laravel/pull/34
agent,3160647911,208,https://github.com/ithacaxyz/account/pull/208
agent,3160653118,210,https://github.com/ithacaxyz/account/pull/210
agent,3160894112,1590,https://github.com/wheels-dev/wheels/pull/1590
agent,3161355858,987,https://github.com/OpenAgentsInc/openagents/pull/987
agent,3161358535,35,https://github.com/FinAegis/core-banking-prototype-laravel/pull/35
agent,3163243464,128,https://github.com/ryoppippi/ccusage/pull/128
agent,3164250713,95,https://github.com/BeehiveInnovations/zen-mcp-server/pull/95
agent,3164258008,39,https://github.com/FinAegis/core-banking-prototype-laravel/pull/39
agent,3164310340,40,https://github.com/FinAegis/core-banking-prototype-laravel/pull/40
agent,3274362044,1577,https://github.com/onetimesecret/onetimesecret/pull/1577
agent,3274741142,523,https://github.com/ruvnet/claude-flow/pull/523
agent,3274969873,1883,https://github.com/mendableai/firecrawl/pull/1883
agent,3275029115,659,https://github.com/JuliaDebug/Cthulhu.jl/pull/659
agent,3275097396,31,https://github.com/jacepark12/ticktick-mcp/pull/31
agent,3275134373,5836,https://github.com/jdx/mise/pull/5836
agent,3275149041,1884,https://github.com/mendableai/firecrawl/pull/1884
agent,3275367954,129,https://github.com/siteboon/claudecodeui/pull/129
agent,3275448809,360,https://github.com/SciML/DiffEqGPU.jl/pull/360
agent,3275455685,361,https://github.com/SciML/DiffEqGPU.jl/pull/361
agent,3275609390,10483,https://github.com/Significant-Gravitas/AutoGPT/pull/10483
agent,3276585540,13125,https://github.com/BerriAI/litellm/pull/13125
agent,3276605733,366,https://github.com/SciML/DiffEqGPU.jl/pull/366
agent,3253582273,953,https://github.com/recallnet/js-recall/pull/953
agent,3254261062,6160,https://github.com/mastra-ai/mastra/pull/6160
agent,3254644542,709,https://github.com/graphistry/pygraphistry/pull/709
agent,3254647682,59071,https://github.com/JuliaLang/julia/pull/59071
agent,3254649795,59072,https://github.com/JuliaLang/julia/pull/59072
agent,3255142482,8726,https://github.com/juspay/hyperswitch/pull/8726
agent,3196885081,69,https://github.com/SuperClaude-Org/SuperClaude_Framework/pull/69
agent,3197344409,8207,https://github.com/danny-avila/LibreChat/pull/8207
agent,3197436829,1330,https://github.com/giselles-ai/giselle/pull/1330
agent,3197484474,8904,https://github.com/hyperledger/besu/pull/8904
agent,3197644488,30,https://github.com/d-kuro/gwq/pull/30
agent,3166199077,60,https://github.com/FinAegis/core-banking-prototype-laravel/pull/60
agent,3166521009,1050,https://github.com/OpenAgentsInc/openagents/pull/1050
agent,3166710563,25,https://github.com/kbwo/ccmanager/pull/25
agent,3166880168,2143,https://github.com/liam-hq/liam/pull/2143
agent,3167450477,2156,https://github.com/liam-hq/liam/pull/2156
agent,3168125372,191,https://github.com/rcourtman/Pulse/pull/191
agent,3168142663,192,https://github.com/rcourtman/Pulse/pull/192
agent,3147421099,783,https://github.com/eyaltoledano/claude-task-master/pull/783
agent,3147721605,174,https://github.com/anthropics/claude-code-action/pull/174
agent,3150229181,62,https://github.com/BeehiveInnovations/zen-mcp-server/pull/62
agent,3150240545,54,https://github.com/sugyan/claude-code-webui/pull/54
agent,3150393125,20904,https://github.com/gitpod-io/gitpod/pull/20904
agent,3151360963,56793,https://github.com/wolfi-dev/os/pull/56793
agent,3207894445,892,https://github.com/tphakala/birdnet-go/pull/892
agent,3207905993,191,https://github.com/MCPJam/inspector/pull/191
agent,3207910026,192,https://github.com/MCPJam/inspector/pull/192
agent,3207914894,193,https://github.com/MCPJam/inspector/pull/193
agent,3207921071,194,https://github.com/MCPJam/inspector/pull/194
agent,3208559377,130,https://github.com/Deepractice/PromptX/pull/130
agent,3208990831,246,https://github.com/Effect-TS/effect-smol/pull/246
agent,3209373025,247,https://github.com/Effect-TS/effect-smol/pull/247
agent,3209723205,149,https://github.com/ruvnet/claude-flow/pull/149
agent,3210688776,263,https://github.com/amantus-ai/vibetunnel/pull/263
agent,3210837112,1643,https://github.com/tier4/scenario_simulator_v2/pull/1643
agent,3211505201,6,https://github.com/pannous/wasp/pull/6
agent,3212206965,900,https://github.com/tphakala/birdnet-go/pull/900
agent,3212218608,9250,https://github.com/kubernetes-sigs/cloud-provider-azure/pull/9250
agent,3212306696,2307,https://github.com/modelcontextprotocol/servers/pull/2307
agent,3184725856,20698,https://github.com/oven-sh/bun/pull/20698
agent,3184850059,16482,https://github.com/mlflow/mlflow/pull/16482
agent,3185547207,2,https://github.com/rizethereum/claude-code-requirements-builder/pull/2
agent,3185859728,98,https://github.com/FinAegis/core-banking-prototype-laravel/pull/98
agent,3118662815,4935,https://github.com/elizaOS/eliza/pull/4935
agent,3119417980,44,https://github.com/CoderGamester/mcp-unity/pull/44
agent,3119750112,911,https://github.com/OpenAgentsInc/openagents/pull/911
agent,3120774449,15077,https://github.com/mautic/mautic/pull/15077
agent,3120813048,15078,https://github.com/mautic/mautic/pull/15078
agent,3124189482,106,https://github.com/busser/tfautomv/pull/106
agent,3124293906,107,https://github.com/busser/tfautomv/pull/107
agent,3124372773,108,https://github.com/busser/tfautomv/pull/108
agent,3124595999,388,https://github.com/lvgl/lv_binding_micropython/pull/388
agent,3105926969,7749,https://github.com/compiler-explorer/compiler-explorer/pull/7749
agent,3234650797,1122,https://github.com/pdfme/pdfme/pull/1122
agent,3234660269,1810,https://github.com/quarylabs/sqruff/pull/1810
agent,3235103212,16758,https://github.com/mlflow/mlflow/pull/16758
agent,3235395709,34529,https://github.com/zed-industries/zed/pull/34529
agent,3235659006,7,https://github.com/kaichen/kimicc/pull/7
agent,3235820229,2584,https://github.com/liam-hq/liam/pull/2584
agent,3237343612,23,https://github.com/badlogic/lemmy/pull/23
agent,3222268735,10351,https://github.com/Significant-Gravitas/AutoGPT/pull/10351
agent,3223177403,72,https://github.com/coleam00/mcp-crawl4ai-rag/pull/72
agent,3223924413,62941,https://github.com/airbytehq/airbyte/pull/62941
agent,3224085262,1723,https://github.com/karakeep-app/karakeep/pull/1723
agent,3269032263,79,https://github.com/buger/probe/pull/79
agent,3269703997,1253,https://github.com/OpenAgentsInc/openagents/pull/1253
agent,3269741497,481,https://github.com/codexu/note-gen/pull/481
agent,3269831635,1257,https://github.com/OpenAgentsInc/openagents/pull/1257
agent,3269888763,14294,https://github.com/hmislk/hmis/pull/14294
agent,3270842985,241,https://github.com/basicmachines-co/basic-memory/pull/241
agent,3271014961,1035,https://github.com/tphakala/birdnet-go/pull/1035
agent,3271045504,5427,https://github.com/RevenueCat/purchases-ios/pull/5427
agent,3271050710,489,https://github.com/ruvnet/claude-flow/pull/489
agent,3271081741,490,https://github.com/ruvnet/claude-flow/pull/490
agent,2903936265,598,https://github.com/allenai/open-instruct/pull/598
agent,2905670458,134,https://github.com/spylang/spy/pull/134
agent,2905716327,9027,https://github.com/osmosis-labs/osmosis/pull/9027
agent,2905748105,9029,https://github.com/osmosis-labs/osmosis/pull/9029
agent,2908771855,831,https://github.com/INCATools/ontology-access-kit/pull/831
agent,2909640593,195,https://github.com/MaiM-with-u/MaiBot/pull/195
agent,2912546402,448,https://github.com/anthropics/claude-code/pull/448
agent,2914277614,29902,https://github.com/geneontology/go-ontology/pull/29902
agent,2914376188,1520,https://github.com/goodjoblife/GoodJobShare/pull/1520
agent,2915198291,1399,https://github.com/567-labs/instructor/pull/1399
agent,2915204489,1401,https://github.com/567-labs/instructor/pull/1401
agent,2915784381,15294,https://github.com/artsy/force/pull/15294
agent,2916677326,11672,https://github.com/artsy/eigen/pull/11672
agent,2918329879,16917,https://github.com/coder/coder/pull/16917
agent,2920999550,131,https://github.com/jamsocket/forevervm/pull/131
agent,2921044123,8843,https://github.com/monarch-initiative/mondo/pull/8843
agent,2922672896,946,https://github.com/OpenAdaptAI/OpenAdapt/pull/946
agent,3238330931,343,https://github.com/ruvnet/claude-flow/pull/343
agent,3238444749,346,https://github.com/ruvnet/claude-flow/pull/346
agent,3238483606,348,https://github.com/ruvnet/claude-flow/pull/348
agent,3238491477,349,https://github.com/ruvnet/claude-flow/pull/349
agent,3238626702,350,https://github.com/ruvnet/claude-flow/pull/350
agent,3240533897,1717,https://github.com/567-labs/instructor/pull/1717
agent,3241545126,384,https://github.com/numbagg/numbagg/pull/384
agent,3241611660,385,https://github.com/numbagg/numbagg/pull/385
agent,3241840766,147,https://github.com/willccbb/verifiers/pull/147
agent,3241861541,877,https://github.com/friendsofhyperf/components/pull/877
agent,3225725945,336,https://github.com/amantus-ai/vibetunnel/pull/336
agent,3225792521,33,https://github.com/rinadelph/Agent-MCP/pull/33
agent,3225792685,156,https://github.com/ruvnet/ruv-FANN/pull/156
agent,3226043406,4902,https://github.com/promptfoo/promptfoo/pull/4902
agent,3226060777,56,https://github.com/kizuna-ai-lab/sokuji/pull/56
agent,3226145369,50,https://github.com/jamesrochabrun/SwiftAnthropic/pull/50
agent,3226401427,5568,https://github.com/MeteorDevelopment/meteor-client/pull/5568
agent,3226434542,2,https://github.com/luohy15/y-router/pull/2
agent,3226475067,179,https://github.com/Deepractice/PromptX/pull/179
agent,3226500911,180,https://github.com/Deepractice/PromptX/pull/180
agent,3226627949,94,https://github.com/lucasjinreal/Kokoros/pull/94
agent,3226645641,5565,https://github.com/elizaOS/eliza/pull/5565
agent,3267198858,32,https://github.com/steipete/Peekaboo/pull/32
agent,3267602007,715,https://github.com/graphistry/pygraphistry/pull/715
agent,3267605140,716,https://github.com/graphistry/pygraphistry/pull/716
agent,2922676503,947,https://github.com/OpenAdaptAI/OpenAdapt/pull/947
agent,2925282771,8868,https://github.com/monarch-initiative/mondo/pull/8868
agent,2936982220,17035,https://github.com/coder/coder/pull/17035
agent,2959025892,24145,https://github.com/apache/pulsar/pull/24145
agent,2964008111,3487,https://github.com/zenml-io/zenml/pull/3487
agent,2964743634,750,https://github.com/mitsuhiko/insta/pull/750
agent,2970665095,5235,https://github.com/PRQL/prql/pull/5235
agent,2973533797,756,https://github.com/mitsuhiko/insta/pull/756
agent,2974498229,760,https://github.com/mitsuhiko/insta/pull/760
agent,2974598623,761,https://github.com/mitsuhiko/insta/pull/761
agent,2975165913,837,https://github.com/INCATools/ontology-access-kit/pull/837
agent,2980205609,5247,https://github.com/PRQL/prql/pull/5247
agent,2985351959,3527,https://github.com/zenml-io/zenml/pull/3527
agent,2986072834,202,https://github.com/JoshuaC215/agent-service-toolkit/pull/202
agent,2986431376,3531,https://github.com/zenml-io/zenml/pull/3531
agent,2990012909,994,https://github.com/thefrontside/effection/pull/994
agent,2997643146,36,https://github.com/brentyi/jaxls/pull/36
agent,3007785025,1256,https://github.com/Zipstack/unstract/pull/1256
agent,3029855439,30207,https://github.com/geneontology/go-ontology/pull/30207
agent,3037457814,18,https://github.com/TensorBlock/awesome-mcp-servers/pull/18
agent,3037985682,9019,https://github.com/firezone/firezone/pull/9019
agent,3047699666,1610,https://github.com/liam-hq/liam/pull/1610
agent,3054252195,1975,https://github.com/oapi-codegen/oapi-codegen/pull/1975
agent,3057825906,31006,https://github.com/mattermost/mattermost/pull/31006
agent,3255598859,32771,https://github.com/dotCMS/core/pull/32771
agent,3256172444,695,https://github.com/robusta-dev/holmesgpt/pull/695
agent,3256692785,4362,https://github.com/oxcaml/oxcaml/pull/4362
agent,3257102140,4363,https://github.com/oxcaml/oxcaml/pull/4363
agent,3257241051,706,https://github.com/J-Tech-Japan/Sekiban/pull/706
agent,3257330452,150695,https://github.com/cockroachdb/cockroach/pull/150695
agent,3257359947,39,https://github.com/pab1it0/prometheus-mcp-server/pull/39
agent,3258270000,1150,https://github.com/OpenAgentsInc/openagents/pull/1150
agent,3258566467,16861,https://github.com/mlflow/mlflow/pull/16861
agent,3190681974,198,https://github.com/basicmachines-co/basic-memory/pull/198
agent,3193198936,841,https://github.com/tphakala/birdnet-go/pull/841
agent,3193248030,18697,https://github.com/coder/coder/pull/18697
agent,3193786351,32561,https://github.com/dotCMS/core/pull/32561
agent,3194442530,1371,https://github.com/ml-explore/mlx-examples/pull/1371
agent,3194483657,2305,https://github.com/liam-hq/liam/pull/2305
agent,3277239540,1598,https://github.com/JuliaSymbolics/Symbolics.jl/pull/1598
agent,3277329042,219,https://github.com/sugyan/claude-code-webui/pull/219
agent,3277570981,1599,https://github.com/JuliaSymbolics/Symbolics.jl/pull/1599
agent,3277943226,1730,https://github.com/freenet/freenet-core/pull/1730
agent,3069923749,773,https://github.com/mitsuhiko/insta/pull/773
agent,3069942339,774,https://github.com/mitsuhiko/insta/pull/774
agent,3069944091,775,https://github.com/mitsuhiko/insta/pull/775
agent,3070114059,5286,https://github.com/PRQL/prql/pull/5286
agent,3070149818,5289,https://github.com/PRQL/prql/pull/5289
